"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.696194223E1,2.656033039E-1,1.435693540E-2,9.942776680E0,9.946333965E0
1.696430692E1,3.065803945E-1,2.153540403E-2,9.844670296E0,9.849466409E0
1.696667166E1,3.137588799E-1,3.349951655E-2,9.777372360E0,9.782462733E0
1.696903640E1,2.922234535E-1,5.024927482E-2,9.810872078E0,9.815351775E0
1.697140114E1,2.632105052E-1,5.024927482E-2,9.882955551E0,9.886587641E0
1.697376588E1,2.440679073E-1,4.785645381E-2,9.859027863E0,9.862164558E0
1.697613062E1,2.775674164E-1,4.067798331E-2,9.782157898E0,9.786179618E0
1.697849531E1,2.775674164E-1,2.632104978E-2,9.765408516E0,9.769387901E0
1.698086004E1,2.703889608E-1,5.024927482E-2,9.866206169E0,9.870038468E0
1.698322478E1,2.416750938E-1,5.982056633E-2,9.937990189E0,9.941108305E0
1.698558952E1,2.727817893E-1,2.871387079E-2,9.940383911E0,9.944167471E0
1.698795426E1,2.922234535E-1,2.392822690E-2,9.902098656E0,9.906438558E0
1.699031895E1,2.727817893E-1,1.674975827E-2,9.844670296E0,9.848463012E0
1.699268369E1,2.775674164E-1,5.024927482E-2,9.880562782E0,9.884588487E0
1.699504843E1,2.488535494E-1,5.024927482E-2,9.902098656E0,9.905352637E0
1.699741317E1,2.560320199E-1,6.699903309E-2,9.952347755E0,9.955865965E0
1.699977791E1,2.464607358E-1,5.742774159E-2,9.981060982E0,9.984268584E0
1.700214265E1,2.850449979E-1,5.503492057E-2,9.993025780E0,9.997241806E0
1.700450734E1,2.994019389E-1,7.417750359E-2,9.978668213E0,9.983434435E0
1.700687208E1,2.826521695E-1,7.178468257E-2,9.983454704E0,9.987713108E0
1.700923682E1,2.608176768E-1,6.699903309E-2,1.005763149E1,1.006123581E1
1.701160156E1,2.440679073E-1,6.460621208E-2,1.007916737E1,1.008232899E1
1.701396630E1,2.656033039E-1,7.178468257E-2,9.997811317E0,1.000159634E1
1.701633103E1,3.041875660E-1,8.374879509E-2,9.880562782E0,9.885598861E0
1.701869572E1,2.994019389E-1,8.853443712E-2,9.844670296E0,9.849619947E0
1.702106046E1,2.512463629E-1,9.332008660E-2,9.887741089E0,9.891372868E0
1.702342520E1,2.368894368E-1,6.699903309E-2,9.957133293E0,9.960176148E0
1.702578994E1,2.488535494E-1,2.871387079E-2,9.933204651E0,9.936362876E0
1.702815468E1,2.536391914E-1,2.871387079E-2,9.892526627E0,9.895819339E0
1.703051942E1,2.560320199E-1,2.632104978E-2,9.902098656E0,9.905443099E0
1.703288411E1,2.392822653E-1,2.153540403E-2,1.001216793E1,1.001505000E1
1.703524885E1,2.440679073E-1,3.349951655E-2,1.012223816E1,1.012523564E1
1.703761359E1,2.512463629E-1,3.589234129E-2,1.011505985E1,1.011824337E1
1.703997833E1,2.826521695E-1,3.828516230E-2,1.001456070E1,1.001862186E1
1.704234306E1,2.850449979E-1,3.589234129E-2,9.969097137E0,9.973236017E0
1.704470775E1,2.584248483E-1,3.110669367E-2,1.000020409E1,1.000359100E1
1.704707249E1,2.464607358E-1,4.546362907E-2,1.006480980E1,1.006792959E1
1.704943723E1,2.488535494E-1,4.307080805E-2,1.005763149E1,1.006080188E1
1.705180197E1,2.679961324E-1,1.674975827E-2,1.000259686E1,1.000620039E1
1.705416671E1,2.656033039E-1,1.674975827E-2,9.983454704E0,9.987001227E0
1.705653145E1,2.584248483E-1,4.785645381E-2,1.001456070E1,1.001800877E1
1.705889614E1,2.656033039E-1,5.503492057E-2,1.003131104E1,1.003497758E1
1.706126088E1,2.751746178E-1,6.221338734E-2,1.006480980E1,1.006876298E1
1.706362562E1,2.679961324E-1,6.221338734E-2,1.008873844E1,1.009248908E1
1.706599036E1,2.536391914E-1,6.460621208E-2,1.003370380E1,1.003711706E1
1.706835510E1,2.608176768E-1,8.374879509E-2,9.921240807E0,9.925021857E0
1.707071984E1,2.799602449E-1,7.178468257E-2,9.897313118E0,9.901532090E0
1.707308452E1,2.536391914E-1,4.546362907E-2,9.937990189E0,9.941330332E0
1.707544926E1,2.608176768E-1,2.153540403E-2,9.971489906E0,9.974923588E0
1.707781400E1,2.799602449E-1,2.392822690E-2,9.870991707E0,9.874990004E0
1.708017874E1,3.209373355E-1,2.153540403E-2,9.755837440E0,9.761138700E0
1.708254348E1,3.041875660E-1,2.871387079E-2,9.803693771E0,9.808453809E0
1.708490822E1,2.344966233E-1,2.392822690E-2,9.973882675E0,9.976667622E0
1.708727291E1,2.392822653E-1,1.435693540E-2,1.009591675E1,1.009876216E1
1.708963765E1,2.512463629E-1,-1.196411345E-2,1.006241703E1,1.006556031E1
1.709200239E1,2.703889608E-1,-4.785645287E-3,9.976275444E0,9.979940121E0
1.709436713E1,2.656033039E-1,1.914258115E-2,9.978668213E0,9.982220738E0
1.709673187E1,2.297109663E-1,3.589234129E-2,9.997811317E0,1.000051431E1
1.709909656E1,2.416750938E-1,5.982056633E-2,1.000498962E1,1.000808687E1
1.710146130E1,2.392822653E-1,2.871387079E-2,9.969097137E0,9.972009739E0
1.710382603E1,2.703889608E-1,-2.392822644E-3,9.947562218E0,9.951236606E0
1.710619077E1,2.656033039E-1,1.196411345E-2,9.933204651E0,9.936762194E0
1.710855551E1,2.560320199E-1,2.392822690E-2,9.954740524E0,9.958061250E0
1.711092025E1,2.656033039E-1,2.392822690E-2,1.002173901E1,1.002528655E1
1.711328494E1,2.249253243E-1,-4.785645287E-3,1.004088211E1,1.004340221E1
1.711564968E1,2.440679073E-1,-1.674975827E-2,9.969097137E0,9.972098447E0
1.711801442E1,2.321037948E-1,-1.674975827E-2,9.854242325E0,9.856989628E0
1.712037916E1,2.297109663E-1,1.674975827E-2,9.774979591E0,9.777692657E0
1.712274390E1,2.129612118E-1,2.632104978E-2,9.772586823E0,9.774942377E0
1.712510864E1,1.962114573E-1,2.632104978E-2,9.835099220E0,9.837091461E0
1.712747333E1,2.344966233E-1,1.435693540E-2,9.854242325E0,9.857042487E0
1.712983806E1,2.560320199E-1,-1.914258115E-2,9.808479309E0,9.811839032E0
1.713220281E1,2.703889608E-1,-3.110669367E-2,9.798908234E0,9.802687406E0
1.713456754E1,2.703889608E-1,-2.871387079E-2,9.863813400E0,9.867560462E0
1.713693228E1,2.249253243E-1,-3.349951655E-2,9.940383911E0,9.942984759E0
1.713929697E1,2.344966233E-1,-4.067798331E-2,1.000020409E1,1.000303580E1
1.714166171E1,2.656033039E-1,-4.546362907E-2,9.978668213E0,9.982305914E0
1.714402645E1,2.656033039E-1,-4.067798331E-2,9.949954987E0,9.953582473E0
1.714639119E1,2.560320199E-1,-7.178467698E-3,9.945169449E0,9.948467183E0
1.714875593E1,2.368894368E-1,1.674975827E-2,9.964311600E0,9.967141156E0
1.715112067E1,2.464607358E-1,3.349951655E-2,9.981060982E0,9.984159626E0
1.715348536E1,2.344966233E-1,2.392822690E-2,9.933204651E0,9.936001000E0
1.715585010E1,2.775674164E-1,3.110669367E-2,9.854242325E0,9.858199790E0
1.715821484E1,2.874378264E-1,1.914258115E-2,9.810872078E0,9.815100502E0
1.716057958E1,2.799602449E-1,2.153540403E-2,9.849455833E0,9.853457349E0
1.716294432E1,2.464607358E-1,9.571290575E-3,9.978668213E0,9.981715975E0
1.716530900E1,2.225325108E-1,-4.785645287E-3,1.000498962E1,1.000746526E1
1.716767374E1,2.584248483E-1,-1.674975827E-2,9.935597420E0,9.938971780E0
1.717003848E1,2.727817893E-1,-1.196411345E-2,9.827920914E0,9.831713103E0
1.717240322E1,2.321037948E-1,-2.392822644E-3,9.861420631E0,9.864152004E0
1.717476796E1,1.866401732E-1,0.000000000E0,9.971489906E0,9.973236461E0
1.717713270E1,1.986042857E-1,-1.914258115E-2,1.001456070E1,1.001654811E1
1.717949744E1,2.440679073E-1,-3.589234129E-2,9.918848038E0,9.921915329E0
1.718186213E1,2.751746178E-1,-1.674975827E-2,9.813264847E0,9.817136475E0
1.718422687E1,2.775674164E-1,4.785645287E-3,9.823135376E0,9.827057301E0
1.718659161E1,2.440679073E-1,1.435693540E-2,9.873384476E0,9.876411103E0
1.718895635E1,2.560320199E-1,2.153540403E-2,9.914062500E0,9.917391362E0
1.719132109E1,2.512463629E-1,1.196411345E-2,9.880562782E0,9.883763897E0
1.719368577E1,2.608176768E-1,2.632104978E-2,9.861420631E0,9.864904233E0
1.719605051E1,2.751746178E-1,3.110669367E-2,9.892526627E0,9.896401960E0
1.719841525E1,2.632105052E-1,1.674975827E-2,9.930811882E0,9.934313512E0
1.720077999E1,2.464607358E-1,1.435693540E-2,9.966704369E0,9.969761531E0
1.720314473E1,2.464607358E-1,-4.785645287E-3,9.997811317E0,1.000084981E1
1.720550947E1,2.488535494E-1,-7.178467698E-3,1.000020409E1,1.000330252E1
1.720787416E1,2.512463629E-1,-7.178467698E-3,9.988240242E0,9.991402274E0
1.721023890E1,2.874378264E-1,1.435693540E-2,9.930811882E0,9.934981191E0
1.721260364E1,2.922234535E-1,3.828516230E-2,9.947562218E0,9.951927169E0
1.721496838E1,2.608176768E-1,3.828516230E-2,9.993025780E0,9.996502181E0
1.721733312E1,2.512463629E-1,-2.392822644E-3,9.990633011E0,9.993791994E0
1.721969786E1,2.874378264E-1,9.571290575E-3,9.866206169E0,9.870396967E0
1.722206254E1,2.946162820E-1,1.674975827E-2,9.748658180E0,9.753123378E0
1.722442728E1,2.970091105E-1,3.110669367E-2,9.765408516E0,9.769973670E0
1.722679202E1,2.656033039E-1,9.571290575E-3,9.863813400E0,9.867393350E0
1.722915676E1,2.703889608E-1,-2.153540403E-2,9.904491425E0,9.908204900E0
1.723152150E1,2.922234535E-1,-2.871387079E-2,9.866206169E0,9.870574614E0
1.723388624E1,2.994019389E-1,-2.632104978E-2,9.818050385E0,9.822649728E0
1.723625093E1,2.850449979E-1,-2.392822644E-3,9.880562782E0,9.884673858E0
1.723861567E1,2.656033039E-1,2.153540403E-2,9.997811317E0,1.000136191E1
1.724098041E1,2.656033039E-1,3.349951655E-2,1.004806042E1,1.005162601E1
1.724334515E1,2.898306549E-1,3.828516230E-2,9.988240242E0,9.992517735E0
1.724570989E1,2.922234535E-1,7.178468257E-2,9.935597420E0,9.940153101E0
1.724807463E1,3.041875660E-1,7.896314561E-2,9.916455269E0,9.921433886E0
1.725043932E1,2.751746178E-1,7.417750359E-2,9.945169449E0,9.949252170E0
1.725280406E1,2.703889608E-1,5.264209956E-2,9.969097137E0,9.972902241E0
1.725516880E1,2.826521695E-1,1.674975827E-2,9.957133293E0,9.961158377E0
1.725753353E1,2.994019389E-1,-1.674975827E-2,9.873384476E0,9.877937188E0
1.725989827E1,3.065803945E-1,4.785645287E-3,9.847063065E0,9.851835638E0
1.726226296E1,2.946162820E-1,1.674975827E-2,9.882955551E0,9.887360099E0
1.726462770E1,2.874378264E-1,2.153540403E-2,9.961918831E0,9.966088053E0
1.726699244E1,2.850449979E-1,3.110669367E-2,9.993025780E0,9.997138716E0
1.726935718E1,3.017947674E-1,2.871387079E-2,9.926026344E0,9.930654740E0
1.727172192E1,2.922234535E-1,5.982056633E-2,9.842277527E0,9.846796431E0
1.727408666E1,3.065803945E-1,8.135596663E-2,9.820742607E0,9.825863610E0
1.727645135E1,2.850449979E-1,1.100698411E-1,9.894919395E0,9.899636148E0
1.727881609E1,2.632105052E-1,7.417750359E-2,9.949954987E0,9.953712187E0
1.728118083E1,2.826521695E-1,5.264209956E-2,9.930811882E0,9.934972978E0
1.728354556E1,2.775674164E-1,3.828516230E-2,9.890133858E0,9.894102140E0
1.728591030E1,2.898306549E-1,1.914258115E-2,9.859027863E0,9.863305665E0
1.728827505E1,2.946162820E-1,2.392822690E-2,9.880562782E0,9.884983167E0
1.729063978E1,2.632105052E-1,2.871387079E-2,9.942776680E0,9.946301441E0
1.729300447E1,2.512463629E-1,1.196411345E-2,9.993025780E0,9.996190880E0
1.729536921E1,2.632105052E-1,4.785645287E-3,9.973882675E0,9.977356278E0
1.729773395E1,2.608176768E-1,1.914258115E-2,9.933204651E0,9.936646665E0
1.730009869E1,2.656033039E-1,5.503492057E-2,9.902098656E0,9.905813028E0
1.730246343E1,2.608176768E-1,6.939185411E-2,9.945169449E0,9.948830909E0
1.730482812E1,2.656033039E-1,4.067798331E-2,1.003609657E1,1.003969294E1
1.730719286E1,2.656033039E-1,2.871387079E-2,1.004327488E1,1.004682736E1
1.730955760E1,2.994019389E-1,4.546362907E-2,9.976275444E0,9.980870713E0
1.731192234E1,3.089732230E-1,6.221338734E-2,9.940383911E0,9.945379191E0
1.731428708E1,2.898306549E-1,5.264209956E-2,9.978668213E0,9.983015191E0
1.731665182E1,2.656033039E-1,5.503492057E-2,1.003609657E1,1.003976137E1
1.731901650E1,2.703889608E-1,3.828516230E-2,1.003609657E1,1.003981127E1
1.732138124E1,2.826521695E-1,3.110669367E-2,9.902098656E0,9.906180781E0
1.732374598E1,3.161516786E-1,4.307080805E-2,9.779765129E0,9.784968725E0
1.732611072E1,3.089732230E-1,5.742774159E-2,9.791728973E0,9.796770830E0
1.732847546E1,3.017947674E-1,7.178468257E-2,9.882955551E0,9.887822993E0
1.733084020E1,2.632105052E-1,7.417750359E-2,9.942776680E0,9.946536592E0
1.733320489E1,2.922234535E-1,5.742774159E-2,9.926026344E0,9.930493013E0
1.733556963E1,3.113660514E-1,5.024927482E-2,9.894919395E0,9.899944629E0
1.733793437E1,3.041875660E-1,1.914258115E-2,9.909276962E0,9.913963205E0
1.734029911E1,2.922234535E-1,2.153540403E-2,9.997811317E0,1.000210425E1
1.734266385E1,2.632105052E-1,3.828516230E-2,1.009352398E1,1.009702787E1
1.734502859E1,2.703889608E-1,3.349951655E-2,1.006241703E1,1.006610495E1
1.734739327E1,3.041875660E-1,4.067798331E-2,9.969097137E0,9.973819855E0
1.734975801E1,2.874378264E-1,4.067798331E-2,9.890133858E0,9.894393510E0
1.735212275E1,2.703889608E-1,5.503492057E-2,9.923633575E0,9.927469082E0
1.735448749E1,2.225325108E-1,8.135596663E-2,9.969097137E0,9.971912417E0
1.735685223E1,2.105683982E-1,5.742774159E-2,9.964311600E0,9.966701694E0
1.735921697E1,2.608176768E-1,5.503492057E-2,9.902098656E0,9.905685867E0
1.736158166E1,2.775674164E-1,5.264209956E-2,9.851848602E0,9.855898525E0
1.736394640E1,2.850449979E-1,6.460621208E-2,9.921240807E0,9.925545011E0
1.736631114E1,2.512463629E-1,8.374879509E-2,1.003848934E1,1.004198222E1
1.736867588E1,2.512463629E-1,5.264209956E-2,1.007677460E1,1.008004376E1
1.737104062E1,2.775674164E-1,5.742774159E-2,9.993025780E0,9.997044856E0
1.737340531E1,2.970091105E-1,3.589234129E-2,9.885348320E0,9.889874321E0
1.737577004E1,2.799602449E-1,3.349951655E-2,9.825528145E0,9.829572894E0
1.737813478E1,2.225325108E-1,3.349951655E-2,9.851848602E0,9.854418492E0
1.738049952E1,1.938186288E-1,3.589234129E-2,9.909276962E0,9.911237251E0
1.738286426E1,2.273181528E-1,2.871387079E-2,9.890133858E0,9.892787562E0
1.738522900E1,2.584248483E-1,2.392822690E-2,9.854242325E0,9.857659345E0
1.738759374E1,2.898306549E-1,0.000000000E0,9.825528145E0,9.829801887E0
1.738995843E1,2.656033039E-1,-1.674975827E-2,9.878170013E0,9.881754322E0
1.739232317E1,2.440679073E-1,-1.674975827E-2,9.909276962E0,9.912296384E0
1.739468791E1,2.392822653E-1,-1.196411345E-2,9.933204651E0,9.936093487E0
1.739705265E1,2.584248483E-1,-2.392822644E-3,9.885348320E0,9.888725931E0
1.739941739E1,2.751746178E-1,-2.632104978E-2,9.870991707E0,9.874861576E0
1.740178213E1,2.297109663E-1,-7.178467698E-3,9.866206169E0,9.868882552E0
1.740414687E1,2.344966233E-1,2.153540403E-2,9.906884193E0,9.909682480E0
1.740651156E1,2.608176768E-1,1.196411345E-2,9.966704369E0,9.970123619E0
1.740887630E1,2.392822653E-1,-4.785645287E-3,1.000738239E1,1.001024382E1
1.741124103E1,2.751746178E-1,4.785645287E-3,9.957133293E0,9.960936070E0
1.741360577E1,2.922234535E-1,7.178467698E-3,9.904491425E0,9.908803987E0
1.741597051E1,2.850449979E-1,2.392822644E-3,9.914062500E0,9.918159690E0
1.741833520E1,2.632105052E-1,2.392822690E-2,9.995418549E0,9.998912155E0
1.742069994E1,2.297109663E-1,2.632104978E-2,1.000020409E1,1.000287667E1
1.742306468E1,2.464607358E-1,3.349951655E-2,9.882955551E0,9.886084945E0
1.742542942E1,2.874378264E-1,3.828516230E-2,9.748658180E0,9.752969936E0
1.742779416E1,2.775674164E-1,4.546362907E-2,9.705587387E0,9.709662051E0
1.743015890E1,2.632105052E-1,3.828516230E-2,9.789336205E0,9.792948935E0
1.743252359E1,2.368894368E-1,1.435693540E-2,9.894919395E0,9.897765029E0
1.743488833E1,2.392822653E-1,-1.674975827E-2,9.885348320E0,9.888258085E0
1.743725306E1,2.703889608E-1,-1.435693540E-2,9.782157898E0,9.785904631E0
1.743961780E1,2.751746178E-1,1.196411345E-2,9.803693771E0,9.807562173E0
1.744198255E1,2.225325108E-1,1.196411345E-2,9.949954987E0,9.952450356E0
1.744434728E1,2.057827413E-1,1.196411345E-2,1.010070229E1,1.010280537E1
1.744671197E1,2.225325108E-1,1.914258115E-2,1.008395290E1,1.008642619E1
1.744907671E1,2.608176768E-1,1.914258115E-2,9.981060982E0,9.984486498E0
1.745144145E1,2.536391914E-1,4.307080805E-2,9.909276962E0,9.912616095E0
1.745380619E1,2.297109663E-1,5.982056633E-2,9.890133858E0,9.892982025E0
1.745617093E1,2.321037948E-1,6.460621208E-2,9.897313118E0,9.900245102E0
1.745853567E1,2.057827413E-1,3.589234129E-2,9.873384476E0,9.875593947E0
1.746090036E1,2.249253243E-1,2.392822690E-2,9.854242325E0,9.856838020E0
1.746326510E1,2.321037948E-1,7.178467698E-3,9.815657616E0,9.818404052E0
1.746562984E1,2.512463629E-1,1.674975827E-2,9.844670296E0,9.847890054E0
1.746799458E1,2.608176768E-1,3.349951655E-2,9.937990189E0,9.941468557E0
1.747035932E1,2.488535494E-1,1.435693540E-2,1.004566765E1,1.004875976E1
1.747272406E1,2.392822653E-1,1.435693540E-2,1.005523872E1,1.005809564E1
1.747508874E1,2.249253243E-1,-1.196411345E-2,9.947562218E0,9.950111990E0
1.747745348E1,2.536391914E-1,3.110669367E-2,9.842277527E0,9.845594313E0
1.747981822E1,2.368894368E-1,2.871387079E-2,9.875777245E0,9.878659690E0
1.748218296E1,1.986042857E-1,4.067798331E-2,9.971489906E0,9.973550487E0
1.748454770E1,2.249253243E-1,3.349951655E-2,1.001695347E1,1.001953444E1
1.748691244E1,2.970091105E-1,2.392822644E-3,9.930811882E0,9.935252628E0
1.748927713E1,3.233301640E-1,4.785645287E-3,9.870991707E0,9.876286882E0
1.749164187E1,2.850449979E-1,2.392822644E-3,9.923633575E0,9.927726815E0
1.749400661E1,2.512463629E-1,-9.571290575E-3,1.001934624E1,1.002250045E1
1.749637135E1,2.273181528E-1,-7.178467698E-3,1.002652550E1,1.002910458E1
1.749873609E1,2.201396823E-1,-1.435693540E-2,9.942776680E0,9.945223764E0
1.750110083E1,2.249253243E-1,-4.785645287E-3,9.875777245E0,9.878339460E0
1.750346551E1,2.081755698E-1,2.871387079E-2,9.849455833E0,9.851697405E0
1.750583025E1,2.297109663E-1,1.914258115E-2,9.902098656E0,9.904781237E0
1.750819499E1,2.273181528E-1,2.871387079E-2,9.988240242E0,9.990867888E0
1.751055973E1,2.440679073E-1,3.349951655E-2,1.004088211E1,1.004390387E1
1.751292447E1,3.113660514E-1,4.546362907E-2,9.997811317E0,1.000276196E1
1.751528921E1,3.161516786E-1,5.742774159E-2,9.945169449E0,9.950359049E0
1.751765395E1,3.209373355E-1,3.828516230E-2,1.001695347E1,1.002216660E1
1.752001864E1,2.632105052E-1,1.914258115E-2,1.014855862E1,1.015198937E1
1.752238338E1,2.321037948E-1,7.178467698E-3,1.017488003E1,1.017752953E1
1.752474812E1,2.297109663E-1,2.392822644E-3,1.002173901E1,1.002437158E1
1.752711286E1,2.584248483E-1,2.392822644E-3,9.861420631E0,9.864806435E0
1.752947760E1,2.177468538E-1,2.632104978E-2,9.827920914E0,9.830368049E0
1.753184228E1,1.722832322E-1,3.589234129E-2,9.899705887E0,9.901269940E0
1.753420702E1,2.009970993E-1,3.349951655E-2,9.926026344E0,9.928117699E0
1.753657176E1,2.512463629E-1,1.914258115E-2,9.868598938E0,9.871815242E0
1.753893650E1,2.898306549E-1,1.674975827E-2,9.801301003E0,9.805599610E0
1.754130124E1,2.727817893E-1,1.435693540E-2,9.844670296E0,9.848459233E0
1.754366598E1,2.440679073E-1,1.674975827E-2,9.981060982E0,9.984058695E0
1.754603072E1,2.344966233E-1,1.196411345E-2,1.009830952E1,1.010103890E1
1.754839541E1,2.464607358E-1,-4.785645287E-3,1.010070229E1,1.010370984E1
1.755076015E1,2.679961324E-1,-4.785645287E-3,1.001934624E1,1.002293090E1
1.755312489E1,2.775674164E-1,2.392822644E-3,9.926026344E0,9.929906766E0
1.755548963E1,2.632105052E-1,9.571290575E-3,9.916455269E0,9.919952443E0
1.755785437E1,2.656033039E-1,1.914258115E-2,9.971489906E0,9.975044988E0
1.756021906E1,2.321037948E-1,1.914258115E-2,9.983454704E0,9.986170760E0
1.756258380E1,2.464607358E-1,2.392822644E-3,9.930811882E0,9.933870004E0
1.756494853E1,2.584248483E-1,1.196411345E-2,9.868598938E0,9.871989239E0
1.756731327E1,2.727817893E-1,2.632104978E-2,9.861420631E0,9.865227801E0
1.756967801E1,2.679961324E-1,2.153540403E-2,9.937990189E0,9.941626360E0
1.757204275E1,2.488535494E-1,3.110669367E-2,9.993025780E0,9.996172265E0
1.757440744E1,2.632105052E-1,3.349951655E-2,9.973882675E0,9.977411368E0
1.757677218E1,3.017947674E-1,2.871387079E-2,9.878170013E0,9.882820821E0
1.757913692E1,3.185445070E-1,1.674975827E-2,9.815657616E0,9.820839352E0
1.758150166E1,2.922234535E-1,5.024927482E-2,9.861420631E0,9.865877376E0
1.758386640E1,2.632105052E-1,3.110669367E-2,9.954740524E0,9.958268238E0
1.758623114E1,2.632105052E-1,-7.178467698E-3,9.957133293E0,9.960614174E0
1.758859588E1,2.898306549E-1,-9.571290575E-3,9.870991707E0,9.875250412E0
1.759096056E1,3.065803945E-1,-4.785645287E-3,9.796515465E0,9.801312651E0
1.759332530E1,2.946162820E-1,-9.571290575E-3,9.823135376E0,9.827557122E0
1.759569004E1,2.584248483E-1,9.571290575E-3,9.904491425E0,9.907866844E0
1.759805478E1,2.775674164E-1,5.982056633E-2,9.978668213E0,9.982707122E0
1.760041952E1,3.089732230E-1,4.307080805E-2,9.947562218E0,9.952452644E0
1.760278426E1,3.185445070E-1,4.307080805E-2,9.854242325E0,9.859483632E0
1.760514895E1,3.137588799E-1,4.546362907E-2,9.820742607E0,9.825858585E0
1.760751369E1,2.727817893E-1,2.632104978E-2,9.894919395E0,9.898713681E0
1.760987843E1,2.656033039E-1,4.067798331E-2,9.981060982E0,9.984677167E0
1.761224317E1,2.751746178E-1,2.392822644E-3,9.964311600E0,9.968110776E0
1.761460791E1,3.041875660E-1,-2.632104978E-2,9.887741089E0,9.892454029E0
1.761697265E1,3.113660514E-1,-1.435693540E-2,9.847063065E0,9.851995023E0
1.761933734E1,2.799602449E-1,2.392822644E-3,9.899705887E0,9.903663974E0
1.762170208E1,2.632105052E-1,2.392822690E-2,1.000020409E1,1.000369602E1
1.762406682E1,2.679961324E-1,1.196411345E-2,1.005523872E1,1.005881657E1
1.762643156E1,2.874378264E-1,3.349951655E-2,9.945169449E0,9.949378779E0
1.762879630E1,3.113660514E-1,5.024927482E-2,9.818050385E0,9.823114942E0
1.763116103E1,2.874378264E-1,9.332008660E-2,9.782157898E0,9.786824934E0
1.763352577E1,2.632105052E-1,8.614161611E-2,9.844670296E0,9.848565042E0
1.763589046E1,2.560320199E-1,7.178468257E-2,9.916455269E0,9.920019684E0
1.763825520E1,2.679961324E-1,4.307080805E-2,9.916455269E0,9.920169460E0
1.764061994E1,3.113660514E-1,2.153540403E-2,9.851848602E0,9.856791236E0
1.764298468E1,3.113660514E-1,9.571290575E-3,9.815657616E0,9.820599516E0
1.764534942E1,3.017947674E-1,-1.435693540E-2,9.866206169E0,9.870831291E0
1.764771411E1,2.874378264E-1,-1.435693540E-2,9.949954987E0,9.954116277E0
1.765007885E1,2.727817893E-1,-2.153540403E-2,9.966704369E0,9.970459851E0
1.765244359E1,2.898306549E-1,-1.914258115E-2,9.909276962E0,9.913533082E0
1.765480833E1,2.826521695E-1,1.435693540E-2,9.849455833E0,9.853521126E0
